Jul 21 19:09:34 <kushal>	<--SESSION STARTED-->
Jul 21 19:50:56 <kushal>	sunny_slls, what edit, where , how can I know these things ?
Jul 21 19:51:04 <arpita_>	kushal, done now?
Jul 21 19:51:22 <kushal>	sunny_slls, tell me the command how to to create a folder ?
Jul 21 19:52:00 <kushal>	arpita_, create a folder with your name 
Jul 21 19:52:00 <arpita_>	kushal, i have entered into the above link from terminal
Jul 21 19:52:12 <Kkhushi>	sunny_slls, work at terminal
Jul 21 19:52:21 <kushal>	arpita_, entered means ?
Jul 21 19:53:16 <kushal>	amrita, can you please help arpita_ ?
Jul 21 19:53:35 <amrita>	kushal, ok
Jul 21 19:53:40 <sunny_slls>	gosh!i am working in windows..
Jul 21 19:54:01 <kushal>	sunny_slls, then don't talk here 
Jul 21 19:54:33 <kushal>	amrita, and on this room 
Jul 21 19:54:53 <amrita>	kushal, what?
Jul 21 19:55:02 <kushal>	people *don't* answer pms, everyone talk here, if required 
Jul 21 19:55:17 <amrita>	kushal, tell me onething
Jul 21 19:55:20 <kushal>	amrita, what is the command to create a folder ?
Jul 21 19:55:33 <ria>	kushal, i have a query
Jul 21 19:55:50 <ria>	within which folder will i do svn co?
Jul 21 19:55:59 <kushal>	ria, please type ! and then wait for your turn to speak 
Jul 21 19:56:13 <ria>	kushal, noone was doing
Jul 21 19:56:16 <ria>	kushal, ok sorry
Jul 21 19:56:31 *	ChanServ gives channel operator status to kushal
Jul 21 19:56:34 <ria>	kushal, i said you so many times i was disconnected
Jul 21 19:56:38 <kushal>	ria, ok
Jul 21 19:56:45 <amrita>	kushal, touch
Jul 21 19:56:48 <kushal>	amrita, no 
Jul 21 19:56:56 <ria>	kushal, i did in home folder
Jul 21 19:57:00 <kushal>	amrita, go and find that command first 
Jul 21 19:57:13 <kushal>	ria, most of you do everything in the home folder
Jul 21 19:57:18 <ria>	kushal, can you say me please exactly where to download?
Jul 21 19:57:33 <ria>	kushal, i dont
Jul 21 19:57:34 <kushal>	that is why I asked not to mess up the home folder, just create some folder like 
Jul 21 19:57:37 <kushal>	code/svn 
Jul 21 19:57:43 <kushal>	and then checkout inside svn 
Jul 21 19:57:43 <ria>	ok kushal
Jul 21 19:57:46 <ria>	ok
Jul 21 19:57:53 <ria>	i will do again
Jul 21 19:57:57 <arpita_>	kushal, after typing  svn co http://dgplug.org/training in the terminal what to do?
Jul 21 19:58:16 <kushal>	arpita_, go inside trunk folder, and create a folder with your name
Jul 21 19:58:30 <kushal>	arpita_, tell me the command to create folder ?
Jul 21 19:59:03 <arpita_>	cat>>foldername
Jul 21 19:59:07 <arpita_>	is it this??
Jul 21 19:59:18 <arpita_>	but this is command to create a file
Jul 21 19:59:54 <kushal>	you people ever heard of a command called "mkdir" 
Jul 21 20:00:12 <kushal>	it seems none of you go through the old sessions what you being taught 
Jul 21 20:00:18 <arpita_>	yes that is to create a directory
Jul 21 20:00:32 <Kkhushi>	directory == folder
Jul 21 20:00:33 <kushal>	arpita_, oh, folder == directory 
Jul 21 20:01:30 <arpita_>	kushal, oh o.k did not know that
Jul 21 20:01:34 <kushal>	arpita_, ok
Jul 21 20:01:44 <kushal>	arpita_, amrita so created a folder ?
Jul 21 20:01:56 <amrita>	yes
Jul 21 20:02:07 <arpita_>	kushal, so after typing  svn co http://dgplug.org/training i will type mkdir arpita
Jul 21 20:02:16 <kushal>	arpita_, no 
Jul 21 20:02:29 *	ramkrsna (n=ramkrsna@unaffiliated/ramkrsna) has joined #dgplug
Jul 21 20:02:29 <kushal>	arpita_, go to the trunk and create there 
Jul 21 20:02:31 <arpita_>	kushal, first i will enter into trunk
Jul 21 20:02:36 <kushal>	arpita_, yes 
Jul 21 20:02:38 <arpita_>	using cd trunk?
Jul 21 20:02:48 <kushal>	arpita_, that you should know :p
Jul 21 20:02:54 *	kushal gives channel operator status to ramkrsna
Jul 21 20:03:36 <arpita_>	kushal, done
Jul 21 20:03:38 <kushal>	ok
Jul 21 20:03:49 *	ramkrsna (n=ramkrsna@unaffiliated/ramkrsna) has left #dgplug ("Leaving")
Jul 21 20:03:54 <kushal>	so we all created directories under trunk 
Jul 21 20:04:14 <kushal>	but they are not under svn 
Jul 21 20:04:19 <kushal>	to do so 
Jul 21 20:04:29 <kushal>	you have to add them to the current svn repo 
Jul 21 20:04:34 <kushal>	using command
Jul 21 20:04:48 <kushal>	svn add filename/directoryname
Jul 21 20:05:10 <kushal>	^^ please add your personal directories by the above command 
Jul 21 20:05:53 <ria>	!
Jul 21 20:06:01 <kushal>	so the command will be for arpita_ :
Jul 21 20:06:05 <kushal>	svn add arpita 
Jul 21 20:06:13 <kushal>	ria, yes please 
Jul 21 20:06:19 <arpita_>	kushal, o.k
Jul 21 20:06:48 <ria>	kushal, what do you mean by personal directory?
Jul 21 20:06:48 <kushal>	viggy_prabhu, your account created , user name is your first name 
Jul 21 20:07:05 <kushal>	ria, the directory you just created with your name 
Jul 21 20:07:10 <ria>	ok
Jul 21 20:07:14 <amrita>	!
Jul 21 20:07:18 <kushal>	amrita, yes 
Jul 21 20:07:24 <ria>	kushal, and from where will i execute the command?
Jul 21 20:07:31 <kushal>	trunk 
Jul 21 20:07:32 <amrita>	kushal, i went to trunk
Jul 21 20:07:34 <arpita_>	kushal, now the directory arpita is under svn??
Jul 21 20:07:35 <ria>	i mean svn add
Jul 21 20:07:35 <kushal>	amrita,  yes 
Jul 21 20:07:54 <amrita>	created my name directory
Jul 21 20:07:55 <kushal>	arpita_, yes, tell me the out your got
Jul 21 20:07:57 <kushal>	amrita, yes 
Jul 21 20:08:17 <kushal>	and people use ! and wait for your turn to talk 
Jul 21 20:08:27 <amrita>	then will i write the command within svn or trunk?
Jul 21 20:08:48 *	susenj (n=chatzill@59.178.164.201) has joined #dgplug
Jul 21 20:08:56 <ria>	done
Jul 21 20:08:56 <kushal>	amrita, where that amrita is 
Jul 21 20:09:03 <kushal>	amrita, means under trunk 
Jul 21 20:09:05 <amrita>	within trunk
Jul 21 20:09:10 <kushal>	amrita, yes 
Jul 21 20:09:17 <amrita>	ok
Jul 21 20:09:29 <arpita_>	kushal, [arpita@unknown00112f14706e trunk]$ svn add arpita
Jul 21 20:09:31 <arpita_>	A         arpita
Jul 21 20:09:34 *	debashree_ (n=debashre@117.201.97.101) has joined #dgplug
Jul 21 20:09:35 <kushal>	arpita_, cool 
Jul 21 20:09:36 <arpita_>	kushal, this is what i got
Jul 21 20:09:43 <kushal>	arpita_, perfect 
Jul 21 20:09:48 <arpita_>	what does the A here stand for?
Jul 21 20:09:51 <debashree_>	kushal, !
Jul 21 20:09:52 <kushal>	added 
Jul 21 20:10:13 <kushal>	d stands for deleted 
Jul 21 20:10:15 <kushal>	debashree, yes 
Jul 21 20:10:19 <debashree_>	kushal, ok same as arpita asked
Jul 21 20:10:24 <kushal>	arpita_, good question 
Jul 21 20:10:41 *	susenj has quit (Client Quit)
Jul 21 20:10:41 <kushal>	every one done ?
Jul 21 20:10:47 <ria>	done
Jul 21 20:10:50 <Kkhushi>	done
Jul 21 20:10:53 <debashree_>	arpita_, which question?
Jul 21 20:11:01 <kushal>	debashree, what is "A"
Jul 21 20:11:09 <debashree_>	kushal, ok
Jul 21 20:11:20 <debashree_>	done
Jul 21 20:11:29 <kushal>	viggy_prabhu, ?
Jul 21 20:12:02 <kushal>	to see what you changed from the main repo give command 
Jul 21 20:12:06 <kushal>	svn stat
Jul 21 20:12:30 <ria>	done
Jul 21 20:12:31 <kushal>	understood ?
Jul 21 20:12:39 <ria>	yup
Jul 21 20:12:44 <debashree_>	kushal, no
Jul 21 20:12:59 <debashree_>	kushal, its giving the same result
Jul 21 20:13:08 <ria>	the status of svn is not it?
Jul 21 20:13:09 <kushal>	debashree, not giving , but showing 
Jul 21 20:13:25 <kushal>	debashree, svn add , actually added that folder 
Jul 21 20:13:25 <debashree_>	kushal, yes showing
Jul 21 20:13:43 <kushal>	debashree, and svn stat is showing you what are changes you made 
Jul 21 20:14:01 <kushal>	debashree_, like if you forgot what you changed 
Jul 21 20:14:06 <kushal>	debashree_, now clear ?
Jul 21 20:14:12 <debashree_>	kushal, ok
Jul 21 20:14:22 <debashree_>	its clear
Jul 21 20:14:36 <amrita>	kushal, !
Jul 21 20:14:36 <arpita_>	kushal, here svn stat is showing same output as svn add because that was the change we made???
Jul 21 20:14:40 <kushal>	amrita, yes 
Jul 21 20:14:49 <amrita>	its showing the same thing
Jul 21 20:15:00 <amrita>	i mean a   amrita
Jul 21 20:15:07 *	debashree has quit (Nick collision from services.)
Jul 21 20:15:17 <kushal>	amrita, see what I said to debashree_ ?
Jul 21 20:15:43 *	debashree_ is now known as debashree
Jul 21 20:15:48 <amrita>	kushal, yes
Jul 21 20:16:06 <amrita>	ok
Jul 21 20:16:49 <arpita_>	kushal,  kushal, here svn stat is showing same output as svn add because that was the change we made???
Jul 21 20:17:05 <kushal>	arpita_, correct 
Jul 21 20:17:06 <kushal>	:)
Jul 21 20:18:06 <kushal>	now we need to commit the changes 
Jul 21 20:18:21 <arpita_>	kushal, what was the 'A' for??
Jul 21 20:18:22 *	debashree_ (n=debashre@117.201.97.101) has joined #dgplug
Jul 21 20:18:22 <ria>	!
Jul 21 20:18:39 *	debashree_ has quit (Client Quit)
Jul 21 20:18:55 <kushal>	arpita_, I think I just answered you few minutes back 
Jul 21 20:18:59 <kushal>	ria, yes please
Jul 21 20:19:01 <ria>	is it with svn ci ?
Jul 21 20:19:10 <ria>	i mean the commit part?
Jul 21 20:19:15 <ria>	<eof>
Jul 21 20:19:15 <kushal>	ria, yes, I never told it yet 
Jul 21 20:19:22 <ria>	ok
Jul 21 20:19:24 <ria>	:)
Jul 21 20:19:25 <debashree>	arpita_, a for added
Jul 21 20:19:41 <kushal>	now to commit use the command 
Jul 21 20:19:56 <kushal>	svn ci filename/foldername 
Jul 21 20:20:10 <kushal>	if you give only svn ci inside any folder 
Jul 21 20:20:19 <kushal>	it will commit all changes inside that folder
Jul 21 20:20:38 <kushal>	where as you might want to commit only a single change or few changes
Jul 21 20:21:07 <kushal>	for this amrita will give command
Jul 21 20:21:17 <kushal>	svn ci amrita 
Jul 21 20:21:22 <ria>	!
Jul 21 20:21:33 <kushal>	you also have to mention the username
Jul 21 20:21:42 <kushal>	with --username option 
Jul 21 20:21:54 <kushal>	svn ci amrita    --username amrita 
Jul 21 20:21:57 <debashree>	kushal, !
Jul 21 20:22:00 <kushal>	ria, yes 
Jul 21 20:22:11 <ria>	kushal, nothing
Jul 21 20:22:27 <kushal>	ok
Jul 21 20:22:33 <kushal>	debashree, yes please 
Jul 21 20:22:47 <ria>	kushal, commit failed failed
Jul 21 20:22:58 <kushal>	ria, paste the total error 
Jul 21 20:23:10 <ria>	kushal, i did [ria@rialappy trunk]$ svn ci ria --username ria
Jul 21 20:23:11 <kushal>	other please try to commit your folders 
Jul 21 20:23:16 <ria>	is it ok?
Jul 21 20:23:17 <kushal>	ria, in pastebin 
Jul 21 20:23:20 <amrita>	kushal, same as ria
Jul 21 20:23:27 <kushal>	ria, yes 
Jul 21 20:23:34 <ria>	kushal, ok pasting
Jul 21 20:23:35 <arpita_>	it's showing commit failed
Jul 21 20:23:48 <kushal>	ria, amrita arpita_ show in rafb what you are getting 
Jul 21 20:23:52 <debashree>	kushal, commit failed
Jul 21 20:24:23 <ria>	kushal, http://rafb.net/p/ldQi7u72.html
Jul 21 20:24:25 <kushal>	show me the errors
Jul 21 20:24:35 <ria>	kushal, ^^^
Jul 21 20:24:45 <amrita>	kushal, http://rafb.net/p/5qE9Pv81.html
Jul 21 20:24:47 <kushal>	others the same error ?
Jul 21 20:25:05 <kushal>	brb 
Jul 21 20:25:17 <debashree>	kushal, http://rafb.net/p/wsEA9p26.html
Jul 21 20:25:56 <arpita_>	kushal, http://rafb.net/p/CRHszX83.html
Jul 21 20:25:57 <debashree>	kushal, same error
Jul 21 20:26:08 <Kkhushi>	kushal, nope
Jul 21 20:26:30 <Kkhushi>	kushal in my case it says working copy locked
Jul 21 20:27:20 <kushal>	back 
Jul 21 20:27:39 <kushal>	Kkhushi, what is the username you used ?
Jul 21 20:28:08 <Kkhushi>	kushal khushbu
Jul 21 20:29:18 *	debashree_ (n=debashre@117.201.97.101) has joined #dgplug
Jul 21 20:29:22 <kushal>	Kkhushi, oh, I let me fix your username 
Jul 21 20:29:33 *	debashree_ has quit (Client Quit)
Jul 21 20:29:36 <kushal>	Kkhushi, wait for 3 minutes and then try again 
Jul 21 20:29:42 <kushal>	for others 
Jul 21 20:29:42 <Kkhushi>	kushal i got this http://rafb.net/p/cPC5u786.html
Jul 21 20:30:19 <kushal>	Kkhushi, that is another editor like vi 
Jul 21 20:30:28 <kushal>	it is called nano iirc
Jul 21 20:30:43 <kushal>	see below it said to press ^x to exit 
Jul 21 20:30:47 <kushal>	you exit and save it 
Jul 21 20:30:52 <kushal>	now for other
Jul 21 20:30:54 <kushal>	others
Jul 21 20:31:10 <kushal>	if you read the error message what you understand ?
Jul 21 20:31:51 <kushal>	anyone ?
Jul 21 20:31:59 <ria>	i think any editor is not set
Jul 21 20:32:16 <ria>	so we may use -m or -F
Jul 21 20:32:17 <kushal>	ria, correct, anything else
Jul 21 20:32:43 *	ecntrk (n=ecntrk_@117.194.2.68) has joined #dgplug
Jul 21 20:33:15 <kushal>	see, when ever we commit something , we put some message along that , so that others can understand what are the changes or why we changed 
Jul 21 20:33:21 <ria>	i read here of environment variables
Jul 21 20:33:33 <ria>	which are not set
Jul 21 20:33:35 <ria>	ya
Jul 21 20:34:36 <kushal>	now to put a message use -m option like this 
Jul 21 20:35:07 <kushal>	svn ci amrita --username amrita -m "My own directory added"
Jul 21 20:35:20 *	pushkal (i=d2d43dfb@gateway/web/ajax/mibbit.com/x-24165bb7a6fd5b38) has joined #dgplug
Jul 21 20:35:21 *	pushkal has quit (Remote closed the connection)
Jul 21 20:35:28 <kushal>	here the message is "My own directory added"
Jul 21 20:35:48 <kushal>	other can put anything as message like this 
Jul 21 20:36:26 <kushal>	now try again 
Jul 21 20:36:31 <ria>	kushal, working now
Jul 21 20:36:36 <kushal>	others ?
Jul 21 20:36:39 <ria>	kushal, i gave -m
Jul 21 20:36:41 *	pushkal (i=d2d43dfb@gateway/web/ajax/mibbit.com/x-62722f41594d5263) has joined #dgplug
Jul 21 20:36:43 <ria>	[ria@rialappy trunk]$ svn ci ria --username ria -m "commited"
Jul 21 20:36:44 <debashree>	yes working
Jul 21 20:36:45 <ria>	i did so
Jul 21 20:36:47 <ria>	kushal, i think working
Jul 21 20:36:50 <kushal>	ria, yes 
Jul 21 20:36:53 <ria>	kushal, i did before you showed so my message is different
Jul 21 20:36:55 <ria>	kushal, sorry for that
Jul 21 20:37:01 <kushal>	ria, ok
Jul 21 20:37:07 <kushal>	ria, no problem 
Jul 21 20:37:33 <kushal>	others done ?
Jul 21 20:38:07 <kushal>	amrita, arpita_ ?
Jul 21 20:38:12 <debashree>	yes done
Jul 21 20:38:33 <amrita>	kushal, should i give the password?
Jul 21 20:38:41 <ria>	kushal, is the username ria or riadas?
Jul 21 20:38:47 <kushal>	amrita, if it is asking then yes 
Jul 21 20:38:53 <kushal>	ria, riadas 
Jul 21 20:39:14 <kushal>	viggy_prabhu, ?
Jul 21 20:39:15 <ria>	kushal, but in --username i gave ria
Jul 21 20:39:24 <ria>	kushal, can i give now riadas?
Jul 21 20:39:28 <ria>	will it work?
Jul 21 20:39:28 <kushal>	ria, and it worked ?
Jul 21 20:39:38 <amrita>	kushal, done
Jul 21 20:39:41 <ria>	kushal, ya intially worked
Jul 21 20:39:47 <kushal>	ria, not supposed to 
Jul 21 20:39:51 <Kkhushi>	kushal, i guess done  http://rafb.net/p/RY9S9s28.html
Jul 21 20:39:54 *	pushkal has quit (Client Quit)
Jul 21 20:40:01 <kushal>	Kkhushi, yes, I got your folder :)
Jul 21 20:40:05 <ria>	kushal, what will i do then?
Jul 21 20:40:14 <kushal>	ria, try with riadas
Jul 21 20:40:32 <arpita_>	kushal, which password to give over here?
Jul 21 20:40:40 <ria>	where in username or --username?
Jul 21 20:40:45 <ria>	kushal, ^^?
Jul 21 20:40:46 <kushal>	arpita_, the one you sent me 
Jul 21 20:40:52 <kushal>	ria, --username riadas
Jul 21 20:41:00 <arpita_>	kushal, have not sent you any password yet
Jul 21 20:41:08 <ria>	ok stopping it then
Jul 21 20:41:18 <arpita_>	kushal, forgot actually should i send it now?
Jul 21 20:41:25 <amrita>	kushal, !
Jul 21 20:41:27 <kushal>	arpita_, then your fault 
Jul 21 20:41:30 <kushal>	amrita, yes
Jul 21 20:41:33 <kushal>	arpita_, yes, send me 
Jul 21 20:41:48 <amrita>	kushal, what is the revision over here?
Jul 21 20:41:53 <ria>	arpita_, check your sent mail
Jul 21 20:42:07 <kushal>	amrita, for every change , it gives a revision number 
Jul 21 20:42:23 <kushal>	so that later if you want , you can go back to any particular revision 
Jul 21 20:42:37 <ria>	kushal, done
Jul 21 20:42:48 <ria>	kushal, please check
Jul 21 20:43:02 <kushal>	ok
Jul 21 20:43:05 <kushal>	now everyone 
Jul 21 20:43:13 *	arpita_ has quit (Read error: 104 (Connection reset by peer))
Jul 21 20:43:15 <debashree>	kushal, which username?
Jul 21 20:43:34 <kushal>	debashree, debarshee
Jul 21 20:44:15 <debashree>	kushal, still comit failed
Jul 21 20:44:30 <debashree>	*commit
Jul 21 20:44:32 <kushal>	debashree, show us the error , just don't tell failed 
Jul 21 20:44:40 <debashree>	kushal, ok
Jul 21 20:44:54 <ria>	kushal, did you get?
